amplitude,wave_number,p_derivation,height,thickness,grouser_num,wheel_rad,wheel_width,slope,wheel_mass,test_num,time,energy,force_x,force_y,slip,runtime,efficiency,z_advance,steer_slip,success
0.0174738,2,0.222947,0.0560118,0.0242677,9,0.212253,0.399533,14.8713,106.767,145,3.44,445.479,-0.383295,0.103721244543801,0.546735,1338.47,0.235484,0.100157,0.14883,1
0.0272739,2,0.0236953,0.0694529,0.0116948,30,0.391334,0.240869,9.52221,48.3866,146,2.05,145.873,-0.0044511,0.206342247567021,0.207288,1087.17,0.32579,0.100119,0.0760518,1
0.0116623,3,0.0877941,0.0395572,0.0109674,21,0.187314,0.47885,10.0179,120.376,147,5.38003,561.921,0.152142,0.0963977498435585,0.452937,1756.3,0.210397,0.100116,0.156179,1
0.0116472,1,0.180684,0.0517478,0.0188572,28,0.172427,0.448341,9.0482,79.5494,148,5.55003,389.619,-0.0352258,0.100330145220836,0.449583,1855.82,0.200387,0.100047,0.178934,1
0.0122355,1,0.13043,0.016516,0.0101181,31,0.183769,0.26427,12.1435,29.2546,149,4.77001,108.315,0.0154866,0.105117075674893,0.449551,1605.33,0.265024,0.100026,0.136853,1
0.0178325,3,0.108874,0.0115871,0.0177806,10,0.46494,0.337374,13.8773,98.2154,150,3.6,590.641,0.364771,0.121796412622682,0.709341,1546.03,0.1632,0.100045,0.0764901,1
0.0129325,1,0.187139,0.0150502,0.0195073,14,0.283039,0.261581,9.54673,130.268,152,7.93009,1378.44,0.256394,0.0918259094628318,0.716638,2548.62,0.0927393,0.100033,0.285508,1
0.0242708,1,-0.0190037,0.00938404,0.0164675,16,0.466026,0.469342,7.18696,66.2451,1,2.5,156.412,0.0311065,0.137591312487142,0.156349,1044.37,0.416963,0.100356,0.068282,1
0.0215006,1,0.153822,0.00736481,0.0232041,28,0.376414,0.394976,7.54191,62.7467,2,2.96,198.457,-0.00598917,0.121827785991067,0.221451,1118.72,0.311124,0.100309,0.0573471,1
0.00591381,4,0.210375,0.068752,0.022939,30,0.241184,0.198551,13.3427,45.4149,3,2.93,184.092,-0.064249,0.176046575345952,0.474684,1097.48,0.242078,0.100028,0.165064,1
0.00865061,1,-0.253897,0.0570144,0.0224953,10,0.446845,0.212274,12.9775,61.1308,4,1.54,154.365,-0.146613,0.249749393501491,0.278722,816.699,0.390617,0.100547,0.138888,1
0.0275944,1,-0.026899,0.0324728,0.0133733,14,0.332986,0.276013,14.6044,26.9642,5,1.78,57.1737,0.00753658,0.15867870141042,0.235416,835.602,0.464175,0.100328,0.0443044,1
0.00886058,4,-0.0933468,0.0354088,0.016824,15,0.292037,0.353365,9.81558,127.61,6,3.84,541.706,-0.189377,0.114107546558341,0.416164,1332.68,0.231371,0.100119,0.138855,1
0.00360141,1,0.26658,0.046763,0.0119486,16,0.412272,0.372757,14.2951,87.5741,7,1.35,218.099,0.0102467,0.153836229170764,0.26583,792.054,0.39512,0.100308,0.010866,1
0.00139615,3,0.270822,0.0765736,0.0240396,11,0.231713,0.493517,7.17412,26.3133,8,3.19,82.3181,-0.00602664,0.165303629568413,0.132832,1163.01,0.314118,0.100171,0.0707737,1
0.0208242,1,0.145307,0.039617,0.0125633,19,0.490662,0.185718,11.1718,94.8979,9,1.62,300.584,0.53386,0.161770512911103,0.28702,862.323,0.310144,0.100139,0.0681895,1
0.0157435,2,-0.287324,0.042767,0.0243187,10,0.168167,0.273817,12.6301,63.5963,11,6.49005,351.891,0.17366,0.0948864015215446,0.581943,1919.34,0.177491,0.100111,0.244021,1
0.0127273,2,0.120921,0.0684411,0.0147898,12,0.483358,0.391267,10.7718,46.6309,12,1.28,97.0537,-0.000287989,0.186795852441114,0.0897918,756.694,0.472917,0.100335,0.000308335,1
0.0290416,2,0.285968,0.00825342,0.0133825,11,0.418418,0.303462,6.78089,86.8904,13,3.58,427.517,0.287192,0.138937962391944,0.387578,1290.02,0.199795,0.100207,0.101734,1
0.0168089,2,0.231414,0.076244,0.014681,24,0.486943,0.254691,11.2525,111.068,14,1.21,275.148,-0.0819999,0.230014933867735,0.126652,808.782,0.398141,0.100542,0.0123662,1
0.0189532,2,0.18558,0.0375161,0.0105112,23,0.167744,0.421299,12.5761,98.7431,15,5.60003,494.143,0.0623929,0.0922709668299965,0.577005,1691.61,0.196046,0.100008,0.211322,1
0.00702736,4,-0.299065,0.0401075,0.0213295,28,0.336595,0.232031,8.67576,119.614,16,3.95,606.049,0.0455908,0.134245107525367,0.44228,1366.35,0.193896,0.100144,0.220437,1
0.0206757,4,-0.249009,0.0712144,0.016208,8,0.415678,0.489521,14.5009,80.131,17,1.52,212.743,0.0497448,0.189441318892302,0.321613,829.681,0.371607,0.10057,0.141538,1
0.0274014,1,0.182676,0.0562782,0.0158293,12,0.246969,0.181721,5.28455,118.96,18,5.94004,834.092,0.345921,0.122635213645684,0.327409,1840.37,0.139945,0.100023,0.226532,1
0.011651,1,0.290372,0.0713036,0.0185102,12,0.291798,0.33173,13.1788,78.2882,19,1.75,204.313,0.12764,0.117674932028831,0.253553,860.245,0.377204,0.100348,0.0535387,1
0.00485032,2,-0.0737763,0.0387949,0.0135586,15,0.366797,0.279259,13.4496,45.1902,21,1.75,100.726,0.0249508,0.136726440886972,0.239139,841.365,0.442267,0.100488,0.0555252,1
0.00377132,2,0.242366,0.0494352,0.0218783,26,0.435257,0.147412,14.3786,99.5379,22,1.42,316.574,0.446326,0.256391717830439,0.332574,821.827,0.309636,0.100385,0.0562128,1
0.0242065,2,0.195279,0.00717128,0.0140764,14,0.210473,0.48771,14.6159,57.3676,23,8.6001,404.168,0.0169759,0.0889877786506648,0.775466,2387.26,0.139334,0.100065,0.200579,1
0.00676928,2,-0.211066,0.0218981,0.0173098,28,0.322169,0.340218,14.7299,59.0031,24,2.69,190.218,0.1151,0.133861554512458,0.468029,1047.61,0.304753,0.100151,0.125054,1
0.0151126,3,0.161586,0.0595404,0.013073,31,0.186819,0.415911,10.1369,50.6528,25,4.26,203.747,0.14061,0.10659765953006,0.401145,1366.64,0.244128,0.100101,0.134785,1
0.00603341,2,-0.275386,0.0267184,0.0165922,8,0.179742,0.479923,14.3364,70.1032,26,7.12007,392.842,0.0700117,0.0703298363714813,0.656504,2002.68,0.175105,0.100025,0.282256,1
0.0020747,3,0.00282337,0.0701175,0.016337,9,0.190673,0.466278,7.88403,63.7433,27,4.04,221.897,0.359008,0.119734996017802,0.136905,1331.75,0.281817,0.100003,0.0208941,1
0.0197203,3,-0.0860045,0.0614984,0.0171509,20,0.496274,0.347769,14.5124,67.8078,28,1.14,139.424,0.209433,0.203008287569802,0.210653,755.752,0.480058,0.10062,0.0518709,1
0.00338436,2,-0.230783,0.0244155,0.0159989,26,0.199907,0.427409,8.95962,41.8342,29,5.33003,148.857,0.148991,0.0992854414152006,0.328227,1586.55,0.275894,0.100071,0.161996,1
0.0187791,1,0.172423,0.0258072,0.0169704,9,0.31554,0.289388,11.9251,33.7912,30,2.54,103.259,0.0241089,0.12396631188973,0.365368,1015.29,0.321502,0.100147,0.0763108,1
0.0182889,1,0.232001,0.0469651,0.011362,19,0.47992,0.49031,13.3164,127.647,31,1.19,293.123,-0.181465,0.13936241900935,0.201038,766.988,0.429053,0.100434,0.00194579,1
0.0152347,4,0.223289,0.0642487,0.0146682,23,0.411506,0.30598,5.56736,126.663,32,2.75,456.862,-0.133249,0.202777477793237,0.0974327,1342.33,0.272663,0.100252,0.0376678,1
0.0201735,4,0.257095,0.0508499,0.0203723,12,0.404738,0.174044,14.0299,45.6662,33,1.43,128.655,0.0961396,0.249742501665601,0.284489,775.349,0.35033,0.100609,0.0433069,1
0.00788475,1,0.247045,0.0627489,0.0165914,9,0.318126,0.131564,10.562,94.5749,34,2.53,429.521,-0.080972,0.194919102617337,0.372821,1055.38,0.216261,0.100119,0.174175,1
0.0260091,2,0.218664,0.0428889,0.0235277,14,0.450635,0.142857,7.81195,69.7234,35,2.13,250.963,-0.327875,0.287644543375044,0.194301,943.354,0.273245,0.100257,0.0888052,1
0.0262094,2,0.0811665,0.0466037,0.016724,28,0.248661,0.125464,6.69331,101.14,36,7.87009,1020.01,-0.0326486,0.158139110168543,0.562265,2299.24,0.0973316,0.100061,0.300497,1
0.00167328,1,-0.23068,0.0248286,0.0249411,17,0.440415,0.372472,13.3506,23.5556,37,1.48,48.9549,0.20856,0.24269904008663,0.209925,790.641,0.47436,0.100494,0.0760489,1
0.0118907,4,0.148526,0.0113359,0.0176414,23,0.474264,0.295839,14.9125,128.308,39,3.13,796.533,0.452794,0.133596410802663,0.698221,1231,0.158351,0.100208,0.0887234,1
0.00011532,3,0.285134,0.0703291,0.0214435,17,0.2514,0.476348,12.5538,58.9225,40,2.07,159.158,0.181238,0.162290269760781,0.264149,935.05,0.364336,0.100319,0.0750768,1
0.0278599,4,-0.151345,0.0185427,0.021011,12,0.214563,0.450345,5.31199,53.3896,42,7.83008,239.582,-0.0248617,0.0826375879868757,0.260024,2144.33,0.21868,0.100032,0.173885,1
0.00218741,1,0.12742,0.0697263,0.0148794,26,0.356301,0.10273,7.77765,105.059,43,2.67,473.017,0.594101,0.235120542285647,0.232109,1084.39,0.218367,0.100221,0.134479,1
0.00445069,1,-0.113957,0.0518784,0.0243959,26,0.191128,0.184982,9.73948,110.73,44,8.99011,1061.91,-0.171383,0.103059917535495,0.661542,2567.71,0.102363,0.100069,0.319631,1
0.0299885,3,-0.272237,0.0069548,0.0229289,29,0.497796,0.264379,10.0421,49.1332,45,1.94,137.695,0.353567,0.249462292990177,0.267414,926.236,0.350291,0.10007,0.130844,1
0.0163392,4,-0.226568,0.0313858,0.0130855,10,0.480158,0.124318,14.9269,86.4621,46,2.27,414.462,-0.315273,0.208306314872241,0.579723,1000.51,0.20581,0.100567,0.194672,1
0.0182578,4,0.297773,0.0470743,0.0183175,8,0.233397,0.292411,6.83542,72.0782,47,4.72001,353.891,-0.110666,0.130993613797039,0.344311,1492.18,0.200198,0.100197,0.18474,1
0.0144723,4,0.21713,0.0668418,0.013802,27,0.191276,0.322611,7.52296,83.639,48,5.43003,455.444,0.0968695,0.123582174589721,0.416301,1725.92,0.18034,0.100103,0.214032,1
0.0236768,4,0.110739,0.0151171,0.0129014,12,0.389282,0.183637,12.73,61.177,49,4.09,408.476,-0.298,0.134774788357047,0.674563,1405.7,0.14705,0.100086,0.139185,1
0.010593,4,-0.171005,0.0603308,0.0244556,27,0.181881,0.362711,8.15269,108.876,50,8.95011,861.149,-0.552418,0.0712069869045349,0.593276,2457.54,0.124065,0.100029,0.238563,1
0.00334924,2,-0.281498,0.0799482,0.0149319,14,0.35849,0.291538,14.0203,79.8542,51,1.59,199.48,0.11232,0.197009151114706,0.258494,827.29,0.393431,0.100185,0.11418,1
0.00125702,4,-0.0314214,0.0247554,0.0149092,31,0.240743,0.184231,6.53199,24.6726,52,4.87002,83.7328,-0.107597,0.131411897838972,0.149604,1510.57,0.28925,0.100066,0.0709688,1
0.0136354,3,-0.105236,0.0739325,0.0144086,21,0.358364,0.161682,7.28202,104.515,53,3.01,412.277,0.357733,0.189427959630823,0.241347,1161.63,0.248943,0.100101,0.140149,1
0.0158412,3,-0.255435,0.0309388,0.0134599,18,0.280467,0.1337,6.81641,112.201,54,8.6601,1276.84,0.661804,0.140100070336673,0.609414,2495.98,0.0862173,0.100015,0.343718,1
0.0102941,1,0.194215,0.00750082,0.0186146,15,0.311548,0.252378,6.10447,44.179,55,4.80001,197.572,0.193166,0.105867384698229,0.315332,1525.47,0.219496,0.100062,0.132907,1
0.00256139,2,0.0732292,0.0308417,0.0226292,20,0.346583,0.298378,11.5843,68.564,56,2.22,194.981,-0.145787,0.133321867599197,0.281689,931.331,0.346479,0.100439,0.0565208,1
0.0286782,3,-0.112827,0.0150507,0.0131395,26,0.272465,0.292788,5.12002,57.7687,57,6.44005,260.241,0.112281,0.122158571960672,0.242788,1871.71,0.217979,0.100099,0.155723,1
0.000239233,1,0.0103247,0.0313433,0.020033,29,0.429978,0.355091,10.7779,68.6573,58,1.71,149.563,0.160365,0.150240202371478,0.155131,861.778,0.451021,0.100153,0.0266541,1
0.00535526,1,0.0117561,0.0162469,0.0184505,22,0.300237,0.298793,9.19069,107.146,59,4.83002,581.772,0.156679,0.0817759634538318,0.491793,1544.11,0.180676,0.100002,0.144172,1
0.0151899,2,-0.268845,0.051508,0.0189061,29,0.167813,0.166573,10.5017,34.7025,60,6.66006,191.526,-0.18103,0.125035130045609,0.530412,1878.99,0.177774,0.100016,0.201212,1
0.0175169,4,0.176136,0.0420755,0.0205067,20,0.290928,0.15282,13.732,110.751,61,4.46001,844.571,-0.262508,0.171680268962717,0.679171,1522.89,0.12872,0.100061,0.219625,1
0.0089301,3,0.0728777,0.0670176,0.0161652,27,0.332341,0.412764,6.50424,106.273,62,3.13,357.131,0.323679,0.163031926707563,0.146983,1196.38,0.292367,0.100153,0.0666803,1
0.00818093,1,-0.0931013,0.0487244,0.0195235,15,0.44947,0.333291,13.8654,82.351,63,1.41,187.844,0.124828,0.150347216535926,0.254598,795.993,0.431719,0.100383,0.0682635,1
0.0247697,4,-0.150089,0.00855042,0.0191199,28,0.375839,0.352244,8.99392,85.5634,64,3.42,312.287,0.0074926,0.126957262159952,0.390107,1213,0.269517,0.100273,0.149598,1
0.0203902,3,0.0997054,0.014093,0.0208359,31,0.412849,0.480185,13.7121,57.4688,65,1.72,141.778,0.263099,0.164838101896953,0.311684,857.672,0.398951,0.100329,0.0242563,1
0.00647675,1,-0.0395761,0.0571289,0.0130109,13,0.304396,0.233243,10.0555,97.4647,66,2.77,330.206,0.187868,0.125445454280247,0.283458,1094.55,0.290222,0.10023,0.100138,1
0.0211845,3,-0.205308,0.0347353,0.019586,29,0.473592,0.4658,11.1303,81.2079,67,1.7,198.456,0.410819,0.179820611422992,0.248339,855.419,0.402676,0.100312,0.1009,1
0.0194059,1,0.0873779,0.0376486,0.0163596,21,0.182561,0.206877,6.92065,103.638,68,10.2401,1012.86,-0.0521607,0.0978559043407561,0.573495,2807.86,0.100445,0.100067,0.300793,1
0.0267024,4,-0.28797,0.0502135,0.0199625,13,0.316683,0.295031,10.6507,32.9397,69,2.45,92.6033,-0.278916,0.24758055956181,0.246223,977.311,0.349588,0.100183,0.136406,1
0.00418876,3,-0.179456,0.0701272,0.018779,13,0.432732,0.328143,12.0405,28.235,70,1.4,60.2802,0.0322537,0.231549430321856,0.144432,785.291,0.461872,0.100517,0.0679881,1
0.0254901,2,0.0728865,0.00731385,0.0236052,20,0.403737,0.154892,6.87892,88.7825,71,6.68006,899.449,-0.104184,0.119656975910933,0.632465,2093.58,0.0969556,0.100128,0.21088,1
0.0005577,1,0.163722,0.0403989,0.0206507,30,0.258016,0.355851,12.8747,125.929,72,3.65,570.904,-0.144849,0.112774904817691,0.535289,1296.26,0.216664,0.100128,0.135652,1
0.0129818,2,0.136119,0.0196821,0.0211584,19,0.465423,0.142406,6.85001,68.4714,74,2.73,287.132,0.331658,0.196263405937261,0.249629,1093.73,0.234265,0.100141,0.101652,1
0.0226424,4,-0.272624,0.0253166,0.0178792,16,0.257978,0.433552,8.88093,104.731,75,5.48003,511.979,-0.0461736,0.105492337921088,0.478382,1650.98,0.200702,0.100014,0.220786,1
0.00794351,2,0.0431194,0.0496795,0.0173922,23,0.387509,0.162926,14.4495,76.8163,76,1.91,265.314,0.378483,0.156906895223747,0.410038,1416.75,0.284825,0.10028,0.0734791,1
0.00389649,2,0.264103,0.0641017,0.0115674,26,0.317763,0.260331,13.0267,26.0796,77,1.52,58.3238,0.366816,0.208189562327796,0.157355,799.478,0.440394,0.100396,0.0254473,1
0.00333627,3,0.236856,0.037762,0.0231276,13,0.227575,0.197205,8.41373,81.4414,78,4.82002,442.688,0.236937,0.116768573801551,0.432392,1901.28,0.180737,0.100145,0.217954,1
0.0179173,1,-0.111037,0.0367009,0.021999,24,0.422532,0.249465,8.78936,80.0166,79,2.26,219.69,0.148315,0.172324079654593,0.210545,971.515,0.357872,0.100159,0.0888292,1
0.0117216,3,0.176951,0.0100883,0.0150441,26,0.328133,0.395666,11.841,62.084,80,2.8,212.082,0.0649059,0.129305591759834,0.416987,1082.01,0.287516,0.100119,0.0672742,1
0.00596783,1,-0.226548,0.0674216,0.0111352,26,0.331609,0.229713,13.9478,67.6147,81,1.93,194.254,0.0630769,0.204905710213354,0.326027,889.55,0.34176,0.100088,0.116086,1
0.0142664,3,0.209736,0.0726323,0.0239989,15,0.431806,0.287329,7.22289,39.9407,82,1.93,112.506,0.473663,0.225513477655191,0.0532497,925.097,0.349726,0.10042,-0.00591207,1
0.0149016,1,0.138722,0.0799151,0.0154778,22,0.36489,0.359749,5.71479,52.2145,83,2.89,182.023,-0.148907,0.169444341706238,0.0780626,1229.95,0.282245,0.100298,0.0206312,1
0.0262713,1,-0.0563008,0.0433326,0.0243173,26,0.301018,0.103262,7.37667,123.922,84,7.39007,1459.72,0.0682997,0.164451872088623,0.61722,2266.04,0.0833247,0.100052,0.329524,1
0.00466003,1,-0.248513,0.00683497,0.0126258,16,0.338033,0.305592,10.5829,87.3166,85,8.6101,813.147,0.0418833,0.0999368595317594,0.77076,2411.16,0.105353,0.100012,0.268445,1
0.0188964,3,-0.0981178,0.00525076,0.0204875,17,0.173544,0.334323,9.63819,28.4822,86,11.1002,172.022,-0.021282,0.0813001286401734,0.623604,2856.99,0.162517,0.100056,0.196633,1
0.0163534,3,0.0126378,0.0525025,0.0123834,15,0.376382,0.283813,7.3357,45.1079,87,2.5,121.646,0.16773,0.167975530793139,0.0920993,1017.84,0.363843,0.100021,0.0212774,1
0.0155991,4,-0.133347,0.0323535,0.0107426,24,0.310055,0.379193,9.56872,33.6019,88,2.73,83.4128,0.172855,0.160142757327151,0.194559,1043.03,0.395678,0.100125,0.0896339,1
0.0203938,1,-0.0266769,0.0384309,0.015153,24,0.333473,0.393924,9.52618,22.6375,89,2.29,52.3014,-0.0243119,0.152716297673466,0.111578,965.574,0.425356,0.100177,0.0327227,1
0.0280839,1,0.188608,0.0282281,0.0137913,32,0.31002,0.158464,11.8797,102.282,90,4.1,699.835,0.211793,0.148231027483908,0.606056,1778.55,0.143384,0.100006,0.175463,1
0.00644987,3,0.139955,0.00812418,0.0243682,20,0.342204,0.359304,10.9766,50.0204,91,2.93,167.93,-0.202632,0.121532473874003,0.406701,1091,0.292728,0.100179,0.0720466,1
0.00244899,1,0.23773,0.0128388,0.0153713,19,0.271336,0.403254,8.10985,77.8467,92,4.36,336.22,0.0329539,0.105956304170289,0.386317,1517.51,0.22752,0.100169,0.11948,1
0.00171338,3,-0.222395,0.0608079,0.0156415,12,0.459148,0.335732,13.5898,45.9695,93,1.28,97.1536,-0.346779,0.221368689045353,0.200628,760.242,0.4642,0.100006,0.094706,1
0.0105506,4,0.211298,0.0081416,0.0176362,24,0.441674,0.270123,5.51126,114.794,94,3.58,561.389,0.0568682,0.141353237693503,0.260583,1285.46,0.20076,0.100081,0.119954,1
0.008611,2,-0.106676,0.0219644,0.0201033,18,0.196847,0.260142,11.1612,61.0068,95,7.20007,371.032,0.0612875,0.0935987971648848,0.590106,2044.88,0.161303,0.100001,0.186013,1
0.0141531,3,-0.023349,0.0721665,0.0121911,9,0.40219,0.145887,14.761,114.943,97,2.03,491.728,0.367229,0.15196913227824,0.489616,966.25,0.229717,0.100177,0.145418,1
0.00247538,4,0.0689323,0.0693935,0.0242417,8,0.155639,0.455733,13.2395,117.409,98,4.45001,514.743,0.166371,0.0949406853616407,0.485709,1651.98,0.224071,0.100139,0.142972,1
0.0297845,3,-0.204384,0.0505456,0.0150206,11,0.27801,0.347766,12.0789,124.417,99,3.73,560.201,0.14951,0.119270241749006,0.512079,1320.52,0.218095,0.100101,0.183469,1
0.00865134,3,-0.223069,0.0240688,0.0192857,23,0.348278,0.245903,9.58424,68.5639,100,3,229.477,0.215252,0.15559345051631,0.325797,1117.7,0.294024,0.100313,0.148428,1
0.0253321,3,0.0198593,0.0125192,0.0215028,19,0.441526,0.378701,9.54468,66.5524,1,2.1,163.195,-0.174456,0.143892503310307,0.215282,275.656,0.400553,0.100123,0.0537781,1
0.00271796,3,0.283709,0.00823592,0.0197509,28,0.32751,0.185417,11.4709,81.3498,2,4.67001,580.647,-0.0115909,0.166678040761332,0.656517,469.939,0.137665,0.100163,0.18043,1
0.0232643,2,0.149381,0.0789514,0.0105421,11,0.390394,0.378919,10.0314,85.6839,3,1.68,218.916,0.0528561,0.16885071724627,0.144267,269.309,0.384006,0.100011,0.0273477,1
0.0183548,1,0.13731,0.00702676,0.0224978,22,0.39187,0.132426,14.342,94.8439,4,6.12005,1167.07,0.122416,0.127149212728762,0.806154,584.677,0.0799101,0.100235,0.288797,1
0.00337412,1,-0.18344,0.0549946,0.0182574,32,0.284266,0.480019,11.1854,52.5694,5,2.91,171.04,-0.262799,0.128296013354622,0.346031,352.199,0.302096,0.100194,0.130274,1
0.0146572,2,-0.207686,0.0749101,0.0209155,29,0.276669,0.244262,13.3123,84.0718,6,3.13,376.598,0.143893,0.166846852197563,0.505907,366.556,0.219342,0.100157,0.20307,1
0.0199104,2,-0.210396,0.0140282,0.0121644,18,0.246545,0.188813,10.0183,28.9355,7,4.78001,113.109,0.0903819,0.145336429748819,0.422411,429.391,0.251261,0.100121,0.177618,1
0.0284447,4,-0.0790685,0.00761975,0.0233747,9,0.248828,0.158057,13.4784,68.2051,8,15.1503,1141.85,-0.109317,0.0766573171157676,0.861873,1142.59,0.0586365,0.100067,0.448654,1
0.0148946,4,0.192992,0.0467434,0.0184068,13,0.185216,0.391409,6.81007,30.5027,9,4.89002,109.681,-0.053731,0.161854624610411,0.20175,454.892,0.273327,0.100186,0.102322,1
0.00443583,1,0.115555,0.0147369,0.0104999,11,0.375683,0.12783,11.4001,51.556,10,4.47001,384.131,0.0249021,0.155890581139407,0.657551,447.112,0.131792,0.100097,0.17924,1
0.0296691,2,-0.2486,0.0123238,0.0171521,28,0.219785,0.366877,10.7926,96.9825,11,9.94013,826.399,-0.145462,0.0776034580468701,0.710639,806.422,0.115138,0.10001,0.278318,1
0.0227776,1,0.190358,0.0121326,0.0229991,21,0.20169,0.239631,10.7381,78.6757,12,10.1901,790.345,0.327563,0.0690032461765065,0.738421,834.339,0.0977336,0.100081,0.290709,1
0.0120555,1,0.225739,0.0454568,0.0165188,23,0.433852,0.388929,7.91626,68.0814,13,1.86,170.383,0.0485569,0.148315142585493,0.0679241,272.329,0.39269,0.100179,-0.0118874,1
0.000639965,1,-0.0651379,0.0147236,0.0236802,24,0.197478,0.13143,7.47774,25.0225,14,7.23007,128.552,-0.223867,0.0833101381030263,0.372917,571.689,0.191267,0.100166,0.136443,1
0.0199118,2,0.14853,0.0235475,0.0117471,8,0.200168,0.256276,7.37347,76.8118,15,9.76013,694.156,-0.267491,0.0799504983889307,0.606056,818.579,0.108596,0.10004,0.344131,1
0.0033733,3,0.242428,0.0692426,0.0156157,11,0.411473,0.334977,10.763,104.822,16,1.57,280.404,-0.250345,0.157745208026165,0.190516,254.064,0.368476,0.100478,0.0274511,1
0.0145879,4,0.140876,0.0135456,0.0222683,27,0.456362,0.426492,13.049,67.0566,17,1.62,173.269,0.208907,0.169548068697868,0.311366,261.61,0.381047,0.100366,0.0197096,1
0.00250588,4,-0.212162,0.0462435,0.0215687,11,0.36673,0.13234,13.644,127.156,18,3.41,828.32,-0.198112,0.148423878922081,0.623536,383.172,0.150662,0.100045,0.252306,1
0.00967935,1,-0.296973,0.0307085,0.0120056,13,0.249775,0.138314,8.19279,92.4383,19,8.96011,1016.79,-0.108892,0.133583331865842,0.650944,735.826,0.0891917,0.100008,0.349217,1
0.0165232,3,-0.0969722,0.0273283,0.0111162,21,0.492305,0.138854,14.3354,105.061,20,2.59,582.185,-0.195512,0.162391945086298,0.623387,334.846,0.177737,0.100399,0.152414,1
0.017419,3,0.0929466,0.0417585,0.020431,9,0.189849,0.329772,7.3157,56.3529,21,5.55003,245.414,0.469135,0.0959580206537711,0.292448,501.423,0.225457,0.100087,0.134709,1
0.00519985,3,0.245908,0.076405,0.0127369,25,0.29377,0.350536,7.1557,67.7083,22,2.78,217.032,0.171912,0.189384990906824,0.138453,336.588,0.306325,0.100091,0.0568236,1
0.00137879,4,-0.0851194,0.0119713,0.0163651,29,0.476181,0.190172,13.5212,119.965,23,3.51,776.183,-0.312255,0.118982205691747,0.687723,392.304,0.151742,0.10008,0.153585,1
0.010926,2,-0.131625,0.0389206,0.0188371,11,0.214097,0.211437,6.81942,59.9859,24,6.25005,306.526,-0.0865568,0.10054384526881,0.33373,532.416,0.192143,0.100086,0.200601,1
0.00228999,3,0.101198,0.0699612,0.0193874,11,0.1574,0.309397,13.4254,110.645,25,4.62001,525.129,-0.00986824,0.0966844905203015,0.528239,445.051,0.207188,0.100238,0.164492,1
0.00729236,4,-0.172755,0.0654118,0.0232307,24,0.486789,0.420829,13.7835,69.6828,27,1.25,156.415,0.107074,0.203270018671532,0.237501,248.306,0.438423,0.100317,0.077808,1
0.0247936,2,0.00207273,0.0181406,0.0155844,10,0.171447,0.294371,10.6959,28.2788,29,6.37005,121.554,0.0253371,0.0950550523167764,0.443231,540.087,0.228348,0.100054,0.0975879,1
0.0235643,3,0.207737,0.0656347,0.0177562,24,0.224156,0.127043,9.47335,90.6377,30,6.12005,768.905,0.0540571,0.195730593848646,0.625371,587.086,0.115671,0.100027,0.308463,1
